"OTU"	"id_tissue"	"subject_type"	"SampleID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Abundance"	"n"
"AM420265.1.1495|CP024725.108455.109992|CP024725.1481342.1482880|CP024726.374486.376023"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	291	1
"AM420265.1.1495|CP024725.108455.109992|CP024725.1481342.1482880|CP024726.374486.376023"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	216	1
"AM420265.1.1495|CP024725.108455.109992|CP024725.1481342.1482880|CP024726.374486.376023"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	87	1
"AM420265.1.1495|CP024725.108455.109992|CP024725.1481342.1482880|CP024726.374486.376023"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	17	1
"AM778407.1.1459"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Ancylobacter"	0	1
"AM778407.1.1459"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Ancylobacter"	5	1
"AM778407.1.1459"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Ancylobacter"	0	1
"AM778407.1.1459"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Ancylobacter"	0	1
"AP018558.1694613.1696125|AP018558.217318.218830"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Hydrogenophilaceae"	"Hydrogenophilus"	0	1
"AP018558.1694613.1696125|AP018558.217318.218830"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Hydrogenophilaceae"	"Hydrogenophilus"	12	1
"AP018558.1694613.1696125|AP018558.217318.218830"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Hydrogenophilaceae"	"Hydrogenophilus"	0	1
"AP018558.1694613.1696125|AP018558.217318.218830"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Hydrogenophilaceae"	"Hydrogenophilus"	12	1
"AP018558.1694613.1696125|AP018558.217318.218830"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Hydrogenophilaceae"	"Hydrogenophilus"	11	1
"AP018558.1694613.1696125|AP018558.217318.218830"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Hydrogenophilaceae"	"Hydrogenophilus"	0	1
"AP018558.1694613.1696125|AP018558.217318.218830"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Hydrogenophilaceae"	"Hydrogenophilus"	0	1
"AP018558.1694613.1696125|AP018558.217318.218830"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Hydrogenophilaceae"	"Hydrogenophilus"	48	1
"AP018558.1694613.1696125|AP018558.217318.218830"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Hydrogenophilaceae"	"Hydrogenophilus"	0	1
"ASDZ01000015.1.1434|FAUG01112515.25.1265|KR858546.1.1423|KR858547.1.1471"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	0	1
"ASDZ01000015.1.1434|FAUG01112515.25.1265|KR858546.1.1423|KR858547.1.1471"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	78	1
"ASDZ01000015.1.1434|FAUG01112515.25.1265|KR858546.1.1423|KR858547.1.1471"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	0	1
"ASDZ01000015.1.1434|FAUG01112515.25.1265|KR858546.1.1423|KR858547.1.1471"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	0	1
"ASDZ01000015.1.1434|FAUG01112515.25.1265|KR858546.1.1423|KR858547.1.1471"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	0	1
"ASDZ01000015.1.1434|FAUG01112515.25.1265|KR858546.1.1423|KR858547.1.1471"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	1842	1
"ASDZ01000015.1.1434|FAUG01112515.25.1265|KR858546.1.1423|KR858547.1.1471"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	674	1
"ASDZ01000015.1.1434|FAUG01112515.25.1265|KR858546.1.1423|KR858547.1.1471"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	907	1
"ASDZ01000015.1.1434|FAUG01112515.25.1265|KR858546.1.1423|KR858547.1.1471"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	481	1
"AUAT01000051.79.1494"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Eremococcus"	0	1
"AUAT01000051.79.1494"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Eremococcus"	0	1
"AUAT01000051.79.1494"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Eremococcus"	0	1
"AUAT01000051.79.1494"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Eremococcus"	0	1
"AUAT01000051.79.1494"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Eremococcus"	0	1
"AUAT01000051.79.1494"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Eremococcus"	12	1
"AY005071.1.1531|JN713207.1.1519"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Rikenellaceae_RC9_gut_group"	0	1
"AY005071.1.1531|JN713207.1.1519"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Rikenellaceae_RC9_gut_group"	2	1
"AY005071.1.1531|JN713207.1.1519"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Rikenellaceae_RC9_gut_group"	0	1
"AY005071.1.1531|JN713207.1.1519"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Rikenellaceae_RC9_gut_group"	0	1
"AY005071.1.1531|JN713207.1.1519"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Rikenellaceae_RC9_gut_group"	0	1
"AY005071.1.1531|JN713207.1.1519"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Rikenellaceae_RC9_gut_group"	0	1
"AY162049.1.1395"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Achromobacter"	0	1
"AY178080.1.1303"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Kaistiaceae"	"Kaistia"	0	1
"AY178080.1.1303"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Kaistiaceae"	"Kaistia"	0	1
"AY178080.1.1303"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Kaistiaceae"	"Kaistia"	0	1
"AY178080.1.1303"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Kaistiaceae"	"Kaistia"	0	1
"AY178080.1.1303"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Kaistiaceae"	"Kaistia"	0	1
"AY178080.1.1303"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Kaistiaceae"	"Kaistia"	10	1
"AY667262.1.1429"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Dysgonomonadaceae"	"Dysgonomonadaceae"	0	1
"AY850417.1.1239"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_NK3B31_group"	0	1
"AY850417.1.1239"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_NK3B31_group"	0	1
"AY850417.1.1239"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_NK3B31_group"	12	1
"AY850417.1.1239"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_NK3B31_group"	0	1
"AY850417.1.1239"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_NK3B31_group"	4	1
"AY850417.1.1239"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_NK3B31_group"	0	1
"AY850417.1.1239"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_NK3B31_group"	193	1
"AY850417.1.1239"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_NK3B31_group"	222	1
"AY850417.1.1239"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_NK3B31_group"	88	1
"AY850417.1.1239"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_NK3B31_group"	0	1
"AY850417.1.1239"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_NK3B31_group"	0	1
"AY850417.1.1239"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_NK3B31_group"	28	1
"AY850417.1.1239"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_NK3B31_group"	4	1
"AY850417.1.1239"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_NK3B31_group"	20	1
"AY850535.1.1224"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0	1
"AY850535.1.1224"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	2	1
"AY850535.1.1224"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	2422	1
"AY850535.1.1224"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0	1
"AY850535.1.1224"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	58	1
"AY850535.1.1224"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	1	1
"AY850535.1.1224"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	15	1
"AY850535.1.1224"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	90	1
"AY850535.1.1224"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	3	1
"AY850535.1.1224"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	10	1
"AY850535.1.1224"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0	1
"AY850535.1.1224"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0	1
"AY850535.1.1224"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0	1
"AY850535.1.1224"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	16	1
"AY916294.1.1399"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptococcales"	"Peptococcaceae"	"Peptococcaceae"	0	1
"AY916294.1.1399"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptococcales"	"Peptococcaceae"	"Peptococcaceae"	0	1
"AY916294.1.1399"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptococcales"	"Peptococcaceae"	"Peptococcaceae"	0	1
"AY916294.1.1399"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptococcales"	"Peptococcaceae"	"Peptococcaceae"	0	1
"AY916294.1.1399"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptococcales"	"Peptococcaceae"	"Peptococcaceae"	0	1
"AY916294.1.1399"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptococcales"	"Peptococcaceae"	"Peptococcaceae"	2	1
"AY918488.1.1261|EU239172.1.1238"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Klebsiella"	0	1
"AY918488.1.1261|EU239172.1.1238"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Klebsiella"	0	1
"AY918488.1.1261|EU239172.1.1238"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Klebsiella"	64	1
"AY918488.1.1261|EU239172.1.1238"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Klebsiella"	0	1
"AY995256.1.1362"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Megasphaera"	0	1
"AY995256.1.1362"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Megasphaera"	0	1
"AY995256.1.1362"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Megasphaera"	11	1
"AY995256.1.1362"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Megasphaera"	0	1
"BABB01003976.23.1496"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	159	1
"BABB01003976.23.1496"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	455	1
"BABB01003976.23.1496"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	1487	1
"BABB01003976.23.1496"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	148	1
"BABB01003976.23.1496"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	379	1
"BABB01003976.23.1496"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	16	1
"BABB01003976.23.1496"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	5727	1
"BABB01003976.23.1496"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	7251	1
"BABB01003976.23.1496"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	2724	1
"BABB01003976.23.1496"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	22	1
"BABB01003976.23.1496"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	6617	1
"BABB01003976.23.1496"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	8961	1
"BABB01003976.23.1496"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	2139	1
"BABB01003976.23.1496"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	3047	1
"CP000463.4854382.4855863"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Rhodopseudomonas"	0	1
"CP000463.4854382.4855863"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Rhodopseudomonas"	0	1
"CP000463.4854382.4855863"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Rhodopseudomonas"	0	1
"CP000463.4854382.4855863"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Rhodopseudomonas"	0	1
"CP000463.4854382.4855863"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Rhodopseudomonas"	0	1
"CP000463.4854382.4855863"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Rhodopseudomonas"	20	1
"CP001849.1589621.1591094|CP019058.1615440.1616976"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Gardnerella"	0	1
"CP002810.3099142.3100651"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Promicromonosporaceae"	"Isoptericola"	0	1
"CP002810.3099142.3100651"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Promicromonosporaceae"	"Isoptericola"	0	1
"CP002810.3099142.3100651"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Promicromonosporaceae"	"Isoptericola"	16	1
"CP002810.3099142.3100651"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Promicromonosporaceae"	"Isoptericola"	0	1
"CP002810.3099142.3100651"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Promicromonosporaceae"	"Isoptericola"	14	1
